SKU,date,PrevAVGCost,PrevAssignedCost,AVGCost,LatestDateCost,Type,GenPrice
A-D-00113,2019-11-05,11.40983607,17.0,11.78688525,14.57377049,A,25.0
A-D-00004,2019-11-05,17.34042553,19.0,14.18085106,10.75531915,C,37.0
A-F-00008,2019-11-05,94.84848485,98.0,83.35353535,87.08080808,C,127.0
A-B-00004,2019-11-05,71.02020202,75.0,65.65656566,60.01010101,A,102.0
A-B-00005,2019-11-05,39.92929293,43.0,39.61616162,38.12121212,A,65.0
A-B-00006,2019-11-05,31.15151515,34.0,29.42424242,30.60606061,A,45.0
A-A-00003,2019-11-05,20.16161616,22.0,20.16161616,20.26262626,A,35.0
A-A-00004,2019-11-05,0.0,7.0,0.0,0.0,D,12.0
A-A-00005,2019-11-05,22.64646465,23.0,21.42424242,31.43434343,A,44.0
A-A-00007,2019-11-05,46.18181818,50.0,39.11111111,39.22222222,A,64.0
A-B-00007,2019-11-05,49.52525253,51.0,47.92929293,52.88888889,A,76.0
A-B-00008,2019-11-05,41.0,42.0,41.33333333,40.62626263,A,63.0
A-B-00009,2019-11-05,31.27272727,35.0,31.15151515,30.25252525,A,51.0
A-B-00031,2019-11-05,77.44444444,78.0,70.70707071,50.50505051,A,98.0
A-B-00010,2019-11-05,31.56565657,36.0,31.03030303,31.898989899999997,A,55.0
A-E-00006,2019-11-05,94.86956522,98.0,101.0144928,101.0144928,A,136.0
A-E-00007,2019-11-05,47.08860759,50.0,44.64556962,44.59493671,A,68.0
A-E-00008,2019-11-05,26.88095238,30.0,18.57142857,16.48809524,A,33.0
A-E-00125,2019-11-05,24.22619048,29.0,15.47619048,16.97619048,A,34.0
A-E-00010,2019-11-05,49.18556701,55.0,53.91752577,61.80412371,C,96.0
A-E-00127,2019-11-05,0.0,60.0,0.0,0.0,C,104.0
A-E-00012,2019-11-05,38.11702128,60.0,41.55319149,31.84042553,A,91.0
A-E-00097,2019-11-05,67.75531915,75.0,70.42553191,95.55319149,A,137.0
A-E-00014,2019-11-05,2.8282828280000003,4.0,2.8282828280000003,2.8282828280000003,D,6.5
A-G-00066,2019-11-05,10.02222222,13.0,9.811111111,14.43333333,A,24.0
A-G-00034,2019-11-05,9.395833332999999,12.0,9.197916667000001,13.53125,A,25.0
A-G-00040,2019-11-05,9.204081633,12.0,9.010204082000001,13.25510204,A,24.0
A-G-00001,2019-11-05,10.25,13.0,10.03409091,14.76136364,A,26.0
A-D-00005,2019-11-05,19.696969699999997,22.0,20.53535354,20.2020202,A,33.0
A-D-00006,2019-11-05,0.0,106.0,0.0,0.0,A,139.0
A-D-00007,2019-11-05,14.03030303,15.0,15.94949495,18.18181818,A,23.0
A-A-00008,2019-11-05,47.04040404,60.0,27.73737374,39.84848485,C,86.0
A-E-00015,2019-11-05,30.41489362,35.0,27.45744681,21.60638298,C,53.0
A-H-00001,2019-11-05,20.58585859,22.0,21.44444444,20.2020202,A,34.0
A-H-00002,2019-11-05,39.875,45.0,39.19791667,37.28125,A,65.0
A-H-00003,2019-11-05,26.36458333,34.0,30.5625,41.4375,C,67.0
A-H-00004,2019-11-05,80.41414141,82.0,87.64646465,101.010101,A,132.0
A-H-00005,2019-11-05,84.05050505,87.0,91.27272727,90.01010101,A,123.0
A-H-00007,2019-11-05,40.60606061,43.0,39.57575758,41.65656566,A,67.0
A-E-00017,2019-11-05,78.45454545,78.0,49.67676768,44.82828283,C,94.0
A-E-00110,2019-11-05,51.21212121,60.0,47.25252525,48.77777778,A,83.0
A-E-00018,2019-11-05,52.26804124,65.0,48.22680412,49.78350515,A,92.0
A-E-00019,2019-11-05,54.36082474,72.0,47.59793814,49.26804124,A,103.0
A-E-00020,2019-11-05,43.74683544,45.0,44.65822785,43.97468354,C,79.0
A-E-00163,2019-11-05,34.90909091,36.0,35.63636364,35.09090909,C,57.0
A-B-00011,2019-11-05,8.707070707,9.0,9.111111111,8.323232323,A,18.0
A-D-00010,2019-11-05,15.90909091,16.0,16.97979798,18.18181818,A,26.0
A-D-00011,2019-11-05,49.64646465,54.0,48.64646465,55.34343434,A,80.0
A-A-00009,2019-11-05,10.81818182,14.0,10.71717172,13.83838384,A,24.0
A-A-00011,2019-11-05,49.35353535,55.0,43.17171717,50.54545455,C,91.0
A-A-00133,2019-11-05,15.58585859,18.0,16.91919192,18.90909091,A,31.0
A-A-00143,2019-11-05,0.0,19.0,0.0,0.0,A,28.0
A-A-00060,2019-11-05,31.64646465,32.0,30.0,30.0,A,49.0
A-A-00084,2019-11-05,17.80645161,19.0,16.8172043,21.66666667,A,32.0
A-A-00087,2019-11-05,19.95180723,21.0,18.84337349,24.27710843,A,36.0
A-E-00146,2019-11-05,0.0,221.0,0.0,0.0,A,275.0
A-E-00023,2019-11-05,0.0,47.0,43.76767677,40.4040404,A,64.0
A-A-00012,2019-11-05,43.66666667,46.0,43.64646465,60.4040404,A,89.0
A-A-00162,2019-11-05,0.0,303.0,0.0,0.0,A,379.0
A-E-00024,2019-11-05,19.35353535,20.0,20.09090909,19.72727273,A,28.0
A-E-00126,2019-11-05,18.21212121,21.0,21.101010100000003,21.04040404,A,29.0
A-E-00026,2019-11-05,24.85858586,21.0,19.63636364,19.52525253,A,29.0
A-E-00103,2019-11-05,20.696969699999997,21.0,20.48484848,21.21212121,A,29.0
A-A-00014,2019-11-05,27.24468085,35.0,29.010638300000004,39.5212766,A,61.0
A-A-00015,2019-11-05,35.9893617,42.0,37.55319149,30.989361699999996,A,63.0
A-A-00016,2019-11-05,58.44444444,58.0,45.86868687,64.70707071,A,93.0
A-A-00018,2019-11-05,102.3434343,105.0,79.28282828,88.47474747,C,128.0
A-A-00019,2019-11-05,76.34343434,85.0,72.02020202,80.32323232,C,128.0
A-A-00020,2019-11-05,30.21212121,30.0,0.0,0.0,A,46.0
A-D-00012,2019-11-05,6.6363636360000005,7.0,7.070707071,6.484848485,A,13.0
A-H-00010,2019-11-05,43.40106952,48.0,36.9197861,44.85561497,C,76.0
A-A-00021,2019-11-05,34.61616162,35.0,33.73737374,34.43434343,A,49.0
A-A-00022,2019-11-05,28.45454545,30.0,27.96969697,28.06060606,A,45.0
A-A-00023,2019-11-05,18.28723404,20.0,18.75531915,21.26595745,A,34.0
A-E-00028,2019-11-05,88.21212121,92.0,79.90909091,80.80808081,C,133.0
A-G-00002,2019-11-05,34.04040404,35.0,30.15151515,30.15151515,C,53.0
A-G-00003,2019-11-05,112.23232320000001,125.0,95.17171717,92.76767677,C,143.0
A-D-00061,2019-11-05,0.0,16.0,0.0,0.0,C,29.0
A-D-00013,2019-11-05,26.0106383,29.0,25.57446809,30.56382979,A,52.0
A-D-00015,2019-11-05,120.8989899,126.0,129.2222222,127.979798,C,166.0
A-D-00016,2019-11-05,39.07070707,41.0,39.56565657,38.74747475,A,60.0
A-D-00018,2019-11-05,39.05050505,37.0,38.29292929,37.75757576,A,58.0
A-D-00021,2019-11-05,13.404040400000001,16.0,12.87878788,12.7979798,A,24.0
A-D-00086,2019-11-05,16.81818182,20.0,17.70707071,17.25252525,A,30.0
A-D-00022,2019-11-05,16.36363636,16.0,15.81818182,15.81818182,A,25.0
A-D-00057,2019-11-05,41.53846154,42.0,40.15384615,40.15384615,A,61.0
A-D-00024,2019-11-05,60.16161616,69.0,65.01010101,101.010101,A,115.0
A-D-00026,2019-11-05,39.79797979999999,48.0,39.11111111,38.48484848,A,71.0
A-D-00029,2019-11-05,154.969697,190.0,148.8585859,157.6767677,A,227.0
A-D-00030,2019-11-05,27.54444444,34.0,26.51111111,33.13333333,A,52.0
A-D-00068,2019-11-05,0.0,46.0,0.0,0.0,A,66.0
A-D-00034,2019-11-05,101.925,113.0,99.975,110.5125,A,166.0
A-D-00035,2019-11-05,24.26595745,29.0,25.68085106,36.63829787,A,58.0
A-D-00037,2019-11-05,177.3232323,185.0,253.3838384,165.5151515,A,332.0
A-D-00038,2019-11-05,2.525252525,1.7,0.0,0.0,E,3.5
A-E-00030,2019-11-05,47.4787234,59.0,70.39361702,76.64893617,C,118.0
A-E-00073,2019-11-05,9.090909091,14.0,9.090909091,8.080808081,A,18.0
A-E-00072,2019-11-05,76.40404040000001,88.0,78.54545455,71.30303029999999,A,119.0
A-D-00040,2019-11-05,26.69791667,31.0,30.66666667,37.4375,C,62.0
A-D-01232,2019-11-05,38.83333333,43.0,42.66666667,52.08695652,C,82.0
A-D-00091,2019-11-05,27.75806452,30.0,18.19354839,20.951612899999997,A,37.0
A-D-00116,2019-11-05,23.57534247,28.0,15.45205479,17.79452055,A,35.0
A-D-00127,2019-11-05,23.57534247,30.0,15.45205479,17.79452055,A,37.0
A-E-00036,2019-11-05,30.25555556,33.0,34.11111111,37.76666667,A,64.0
A-E-00039,2019-11-05,38.96969697,42.0,41.55555556,38.35353535,A,63.0
A-D-00042,2019-11-05,22.0,24.0,20.95959596,20.95959596,A,35.0
A-D-00043,2019-11-05,20.53535354,25.0,23.14141414,19.95959596,A,37.0
A-E-00040,2019-11-05,67.57142857,105.0,112.7692308,97.72527473,A,164.0
A-E-00172,2019-11-05,114.8351648,125.0,114.8791209,80.8021978,A,180.0
A-E-00042,2019-11-05,19.25252525,22.0,18.62626263,19.53535354,A,36.0
A-E-00044,2019-11-05,45.31313131,55.0,56.25252525,84.17171717,A,121.0
A-E-00046,2019-11-05,13.25274725,15.0,12.67741935,12.91397849,A,25.0
A-E-00048,2019-11-05,11.50526316,14.0,14.18947368,17.22105263,A,26.0
A-E-00051,2019-11-05,25.04040404,30.0,27.303030300000003,25.04040404,A,44.0
A-D-00044,2019-11-05,58.27272727,60.0,53.36363636,54.11111111,A,84.0
A-D-00046,2019-11-05,9.96969697,14.0,9.323232323,8.97979798,A,21.0
A-G-00004,2019-11-05,34.27083333,36.0,34.15625,33.53125,A,52.0
A-G-00064,2019-11-05,0.0,33.0,0.0,0.0,A,48.0
A-I-00045,2019-11-05,81.18181818,89.0,81.21212121,79.22222222,A,127.0
A-I-00001,2019-11-05,52.04123711,55.0,51.91752577,52.43298969,B,79.0
A-I-00032,2019-11-05,38.25252525,42.0,36.48484848,38.48484848,B,64.0
A-I-00003,2019-11-05,0.0,60.0,0.0,0.0,B,91.0
A-I-00044,2019-11-05,0.0,45.0,0.0,0.0,B,71.0
A-I-00004,2019-11-05,63.52577320000001,65.0,59.04123711,71.80412371,B,103.0
A-I-00033,2019-11-05,46.8989899,47.0,42.05050505,49.27272727,B,72.0
A-I-00007,2019-11-05,101.21212120000001,110.0,111.5050505,138.63636359999998,B,178.0
A-I-00008,2019-11-05,137.15151519999998,168.0,146.2525253,174.33333330000002,B,223.0
A-I-00006,2019-11-05,59.41414141,65.0,36.44444444,31.32323232,B,82.0
A-I-00009,2019-11-05,29.61616162,32.0,30.55555556,30.18181818,B,53.0
A-I-00011,2019-11-05,39.49494949,42.0,40.71717172,41.14141414,B,65.0
A-I-00084,2019-11-05,40.48484848,43.0,40.56565657,39.20202020000001,B,67.0
A-I-00013,2019-11-05,47.58585859,50.0,51.41414141,50.80808081,B,75.0
A-I-00015,2019-11-05,71.06060606,75.0,67.74747475,69.32323232,A,105.0
A-I-00041,2019-11-05,60.81914894,64.0,60.88297872,73.87234043,C,112.0
A-I-00042,2019-11-05,64.0106383,73.0,64.22340426,74.61702128,C,114.0
A-I-00043,2019-11-05,65.95744681,74.0,63.53191489,73.73404255,C,112.0
A-I-00052,2019-11-05,39.49494949,43.0,40.71717172,41.14141414,B,65.0
A-I-00096,2019-11-05,24.24242424,24.0,0.0,0.0,B,44.0
A-I-00019,2019-11-05,20.63636364,28.0,25.303030300000003,20.12121212,A,41.0
A-I-00020,2019-11-05,43.24468085,44.0,44.54255319,43.42553191,A,66.0
A-E-00053,2019-11-05,31.82828283,42.0,36.88888889,55.61616162,C,90.0
A-A-00024,2019-11-05,8.083333332999999,9.0,8.0625,8.208333332999999,A,18.0
A-A-00025,2019-11-05,8.322916667000001,9.0,7.520833333,6.166666667,A,18.0
A-A-00061,2019-11-05,0.0,42.0,0.0,0.0,A,57.0
A-A-00119,2019-11-05,33.74747475,36.0,0.0,0.0,C,62.0
A-G-00068,2019-11-05,37.25252525,45.0,35.15151515,35.15151515,C,76.0
A-A-00117,2019-11-05,11.18181818,13.0,10.23232323,11.24242424,A,21.0
A-A-00116,2019-11-05,28.51515152,31.0,26.60606061,27.74747475,A,40.0
A-A-00054,2019-11-05,14.07070707,15.0,13.24242424,13.51515152,A,24.0
A-A-00159,2019-11-05,30.58585859,32.0,33.18181818,32.81818182,A,45.0
A-A-00109,2019-11-05,33.72727273,35.0,34.28282828,34.85858586,A,50.0
A-A-00026,2019-11-05,17.14141414,19.0,17.39393939,17.2020202,A,28.0
A-A-00074,2019-11-05,43.31313131,44.0,42.75757576,43.32323232,A,62.0
A-A-00124,2019-11-05,42.16161616,43.0,42.52525253,41.28282828,A,62.0
A-A-00161,2019-11-05,0.0,50.0,0.0,0.0,A,68.0
A-A-00062,2019-11-05,13.29292929,13.0,12.33333333,12.88888889,A,22.0
A-E-00054,2019-11-05,78.81914894,85.0,77.82978723,80.54255319,C,122.0
A-A-00029,2019-11-05,1.404040404,2.0,2.02020202,2.02020202,E,3.5
A-A-00125,2019-11-05,22.62244898,24.0,18.36734694,18.02040816,A,31.0
A-A-00085,2019-11-05,22.55555556,24.0,18.27272727,17.96969697,A,31.0
A-A-00138,2019-11-05,60.51515152,63.0,64.62626263,63.61616162,C,95.0
A-A-00033,2019-11-05,48.30526316,48.0,52.52631579,52.52631579,C,81.0
A-A-00163,2019-11-05,40.57575758,45.0,41.20202020000001,40.37373737,C,70.0
A-A-00034,2019-11-05,23.72727273,25.0,25.27272727,23.4040404,A,37.0
A-A-00035,2019-11-05,17.38383838,18.0,15.64646465,17.23232323,A,28.0
A-A-00037,2019-11-05,49.67676768,52.0,47.94949495,48.33333333,A,74.0
A-A-00038,2019-11-05,65.35353535,69.0,60.93939394,54.76767677,A,100.0
A-A-00039,2019-11-05,33.50505051,34.0,34.90909091,35.13131313,A,53.0
A-A-00040,2019-11-05,46.32323232,53.0,50.51515152,47.68686869,A,79.0
A-A-00055,2019-11-05,57.39393939,58.0,44.92929293,42.09090909,A,67.0
A-A-00041,2019-11-05,23.82828283,26.0,22.51515152,26.52525253,A,43.0
A-A-00042,2019-11-05,32.56565657,34.0,34.43434343,33.14141414,A,52.0
A-A-00043,2019-11-05,46.303030299999996,52.0,48.84848485,49.03030303,A,71.0
A-A-00101,2019-11-05,1.363636364,2.0,1.737373737,1.898989899,E,3.5
A-A-00044,2019-11-05,0.9090909091,1.5,1.292929293,1.515151515,E,3.0
A-A-00092,2019-11-05,1.01010101,1.2,1.070707071,1.212121212,E,2.7
A-A-00144,2019-11-05,2.9191919189999997,2.0,1.767676768,1.767676768,E,3.5
A-A-00046,2019-11-05,51.75531915,55.0,50.38297872,44.11702128,C,88.0
A-A-00048,2019-11-05,19.91919192,24.0,25.51515152,24.68686869,A,37.0
A-A-00086,2019-11-05,12.05050505,14.0,11.54545455,8.04040404,A,18.0
A-G-00025,2019-11-05,0.0,28.0,0.0,0.0,A,40.0
A-G-00005,2019-11-05,23.06060606,25.0,25.0,25.0,A,35.0
A-G-00006,2019-11-05,19.21212121,22.0,18.29292929,18.18181818,A,31.0
A-G-00007,2019-11-05,12.67676768,14.0,14.22222222,15.303030300000001,A,24.0
A-G-00067,2019-11-05,63.696969700000004,66.0,0.0,0.0,C,96.0
A-G-00012,2019-11-05,26.01041667,27.0,25.91666667,25.69791667,A,40.0
A-G-00035,2019-11-05,25.90625,27.0,25.94791667,25.90625,A,39.0
A-G-00011,2019-11-05,26.02083333,28.0,25.95833333,25.83333333,A,42.0
A-E-00055,2019-11-05,0.0,100.0,0.0,0.0,A,144.0
A-J-00009,2019-11-05,88.77777778,120.0,90.45454545,88.60606061,A,147.0
A-J-00002,2019-11-05,21.30851064,24.0,29.24468085,31.73404255,A,47.0
A-J-00006,2019-11-05,36.85858586,39.0,37.53535354,38.29292929,A,56.0
A-J-00012,2019-11-05,40.14141414,40.0,38.84848485,38.12121212,A,59.0
A-J-00007,2019-11-05,28.37373737,30.0,27.41414141,27.09090909,C,43.0
A-D-00058,2019-11-05,273.0,280.0,278.3737374,297.0909091,C,366.0
A-F-00001,2019-11-05,84.84848485,85.0,65.07070707,55.55555556,C,100.0
A-F-00002,2019-11-05,113.7777778,125.0,122.73737369999999,133.7171717,A,185.0
A-E-00057,2019-11-05,89.4893617,105.0,82.59574468,81.44680851,C,146.0
A-E-00058,2019-11-05,77.63829787,105.0,76.14893617,92.15957447,C,146.0
A-G-00015,2019-11-05,52.94949495,60.0,60.34343434,60.36363636,C,118.0
A-A-00028,2019-11-05,20.01010101,20.0,18.82828283,19.88888889,C,33.0
A-D-00048,2019-11-05,0.0,192.0,97.12121212,97.12121212,C,208.0
A-E-00061,2019-11-05,36.31914894,40.0,35.24175824,43.84615385,C,73.0
A-E-00063,2019-11-05,24.43434343,25.0,23.24242424,22.63636364,A,35.0
A-E-00092,2019-11-05,24.77777778,25.0,23.38383838,24.28282828,A,36.0
A-E-00068,2019-11-05,86.87878788,100.0,80.84848485,80.96969697,A,140.0
A-E-00065,2019-11-05,71.59595959999999,78.0,74.1010101,80.64646465,A,118.0
A-E-00066,2019-11-05,59.41414141,63.0,59.64646465,58.83838384,A,85.0
A-G-00017,2019-11-05,27.82653061,28.0,27.12244898,29.45918367,A,43.0
A-G-00018,2019-11-05,30.98863636,31.0,30.20454545,32.80681818,A,49.0
A-G-00028,2019-11-05,94.01020408,97.0,92.96938776,94.28571429,A,135.0
A-G-00069,2019-11-05,93.06060606,96.0,92.03030303,93.33333333,A,133.0
A-G-00020,2019-11-05,132.67676770000003,132.0,128.3737374,130.4444444,A,176.0
A-G-00021,2019-11-05,19.72916667,23.0,19.55208333,21.28125,A,34.0
A-G-00036,2019-11-05,19.72916667,23.0,19.55208333,21.28125,A,33.0
A-G-00022,2019-11-05,22.81927711,27.0,22.61445783,24.61445783,A,37.0
A-G-00023,2019-11-05,17.4893617,20.0,18.5212766,17.44680851,A,30.0
A-G-00033,2019-11-05,17.26595745,22.0,16.46808511,14.79787234,A,33.0
A-G-00061,2019-11-05,0.0,20.0,0.0,0.0,A,30.0
A-G-00024,2019-11-05,10.0,10.0,10.77777778,9.858585859,A,18.0
A-K-00001,2019-11-05,6.696969697,6.5,6.606060606000001,6.565656566,D,10.0
A-K-00002,2019-11-05,82.73737374,86.0,82.85858586,75.25252525,C,137.0
A-K-00003,2019-11-05,74.94949495,91.0,69.8989899,84.13131313,C,134.0
A-K-00004,2019-11-05,188.6161616,205.0,181.4848485,193.8585859,C,253.0
A-K-00005,2019-11-05,43.15151515,45.0,39.15151515,40.20202020000001,C,72.0
A-K-00007,2019-11-05,0.0,62.0,50.0,50.0,C,90.0
A-K-00009,2019-11-05,90.36363636,95.0,90.67676768,89.58585859,F,130.0
A-K-00028,2019-11-05,95.17021277,100.0,95.5,94.35106383,F,137.0
A-K-00010,2019-11-05,93.97979798,100.0,94.95959596,89.13131313,F,137.0
A-K-00036,2019-11-05,141.1414141,155.0,161.2828283,176.7676768,C,234.0
A-K-00016,2019-11-05,180.7979798,190.0,0.0,0.0,C,247.0
A-K-00012,2019-11-05,34.73737374,39.0,31.03030303,35.1010101,C,58.0
A-K-00013,2019-11-05,0.0,58.0,0.0,0.0,C,81.0
A-K-00014,2019-11-05,52.07142857,58.0,48.42857143,45.80612245,C,81.0
E-A-00002,2019-11-05,31.75757576,34.0,33.95959596,35.35353535,G,53.0
E-A-00003,2019-11-05,35.3258427,38.0,37.7752809,39.3258427,G,57.0
E-A-00126,2019-11-05,31.75757576,34.0,33.95959596,35.35353535,G,53.0
E-A-00004,2019-11-05,24.75757576,29.0,26.90909091,28.28282828,G,46.0
E-A-00005,2019-11-05,24.75757576,29.0,26.90909091,28.28282828,G,46.0
E-A-00007,2019-11-05,27.53932584,32.0,29.93258427,31.46067416,G,49.0
E-A-00009,2019-11-05,72.82828283,75.0,75.75757576,79.36363636,G,115.0
E-A-00140,2019-11-05,5.050505051,6.0,5.163780664,4.947330447,G,12.0
E-A-00011,2019-11-05,78.65168539,81.0,80.41573034,77.04494382,G,117.0
E-A-00012,2019-11-05,70.70707071,75.0,72.29292929,69.26262626,G,111.0
E-A-00106,2019-11-05,5.050505051,6.0,5.163780664,4.947330447,G,12.0
E-A-00013,2019-11-05,78.65168539,81.0,80.41573034,77.04494382,G,117.0
E-E-00001,2019-11-05,15.07070707,15.0,13.85858586,14.88888889,G,24.0
E-A-00014,2019-11-05,29.44791667,30.0,31.65625,33.42708333,G,53.0
E-A-00017,2019-11-05,72.08080808,80.0,74.75757576,78.58585859,G,112.0
E-A-00390,2019-11-05,15.15151515,15.0,15.15151515,15.15151515,G,23.0
E-A-00202,2019-11-05,30.84848485,32.0,31.0,31.22222222,G,48.0
E-A-00395,2019-11-05,37.28125,36.0,0.0,0.0,G,54.0
E-A-00020,2019-11-05,34.35416667,36.0,34.55208333,35.71875,G,54.0
E-A-00086,2019-11-05,0.0,37.0,0.0,0.0,G,55.0
E-A-00025,2019-11-05,123.8484848,140.0,84.78787879,85.44444444,G,153.0
E-A-00170,2019-11-05,10.62626263,12.0,9.949494949,10.52525253,G,20.0
E-A-00180,2019-11-05,20.11458333,21.0,21.94791667,18.71875,G,35.0
E-A-00028,2019-11-05,15.47916667,16.0,16.25,16.60416667,G,27.0
E-A-00162,2019-11-05,0.0,18.0,0.0,0.0,G,27.0
E-A-00029,2019-11-05,16.15625,18.0,18.375,17.51041667,G,30.0
E-A-00030,2019-11-05,18.5,20.0,21.98958333,20.33333333,G,35.0
E-A-00102,2019-11-05,20.40217391,23.0,25.30434783,32.65217391,G,50.0
E-A-00037,2019-11-05,18.93181818,20.0,19.05681818,19.68181818,G,33.0
E-A-00040,2019-11-05,20.2020202,28.0,30.303030300000003,30.303030300000003,G,42.0
E-A-00042,2019-11-05,18.16161616,18.0,17.57575758,12.12121212,G,25.0
E-A-00041,2019-11-05,18.61616162,20.0,18.51515152,18.18181818,G,27.0
E-A-00099,2019-11-05,20.32323232,21.0,21.91919192,29.47474747,G,47.0
E-A-00045,2019-11-05,61.81818182,62.0,56.68686869,60.24242424,G,92.0
E-A-00046,2019-11-05,28.94949495,32.0,29.696969699999997,28.96969697,G,47.0
E-A-00048,2019-11-05,84.01010101,84.0,73.93939394,58.57575758,G,139.0
E-A-00052,2019-11-05,22.5,25.0,22.86458333,20.53125,G,39.0
E-A-00054,2019-11-05,0.0,22.0,9.898989899,6.464646465,G,30.0
E-A-00060,2019-11-05,110.8080808,111.0,30.0,30.0,G,53.0
E-A-00061,2019-11-05,24.81818182,36.0,24.24242424,24.21212121,G,48.0
E-A-00161,2019-11-05,35.35353535,36.0,17.90909091,17.90909091,G,48.0
E-A-00062,2019-11-05,18.61616162,22.0,19.98989899,20.04040404,G,40.0
E-A-00065,2019-11-05,52.8989899,53.0,53.01010101,52.94949495,G,77.0
E-A-00145,2019-11-05,39.49494949,45.0,44.51515152,48.74747475,G,74.0
E-A-00175,2019-11-05,54.94949495,56.0,44.61616162,43.57575758,G,73.0
E-A-00068,2019-11-05,92.59595959999999,95.0,93.7979798,90.90909091,G,127.0
E-A-00083,2019-11-05,14.84848485,15.0,14.72727273,14.51515152,G,24.0
E-A-00072,2019-11-05,28.19191919,29.0,27.25252525,27.94949495,G,44.0
E-A-00400,2019-11-05,20.2020202,21.0,20.2020202,20.2020202,G,33.0
E-A-00149,2019-11-05,10.1010101,10.0,5.656565657000001,5.050505051,G,16.0
E-A-00073,2019-11-05,0.0,17.0,0.0,0.0,G,28.0
E-A-00074,2019-11-05,18.13541667,19.0,18.52083333,18.69791667,G,30.0
E-A-00122,2019-11-05,0.0,18.0,0.0,0.0,G,28.0
E-A-00186,2019-11-05,22.53535354,23.0,22.47474747,23.0,G,36.0
E-A-00076,2019-11-05,26.51685393,27.0,25.58426966,26.12359551,G,43.0
E-A-00143,2019-11-05,0.0,7.5,0.0,0.0,G,13.0
E-A-00403,2019-11-05,63.25252525,70.0,79.22222222,79.22222222,G,117.0
E-A-00079,2019-11-05,57.88888889,71.0,61.42424242,73.65656566,G,101.0
E-E-00014,2019-11-05,47.12121212,65.0,50.04040404,28.90909091,G,106.0
E-E-00016,2019-11-05,54.35353535,70.0,60.91919192,101.010101,G,130.0
E-A-00388,2019-11-05,0.0,3.5,3.3636363639999995,3.3636363639999995,G,6.0
E-E-00040,2019-11-05,8.53,8.5,8.37,8.53,G,15.0
E-E-00022,2019-11-05,12.34736842,13.0,12.57894737,12.57894737,G,21.0
E-E-00026,2019-11-05,10.0,10.0,11.28,11.59,G,20.0
E-E-00039,2019-11-05,5.0,6.0,5.11,5.0,G,12.0
E-E-00029,2019-11-05,8.33,8.0,12.38,15.63,G,26.0
E-E-00061,2019-11-05,7.6,8.0,10.36,10.63,G,18.0
A-E-00021,2019-11-05,0.0,250.0,0.0,0.0,A,312.0
A-E-00027,2019-11-05,0.0,105.0,0.0,0.0,A,146.0
A-B-00014,2019-11-05,63.96610169,65.0,62.93220339,67.86440678,A,94.0
A-B-00013,2019-11-05,38.12121212,38.0,37.50505051,40.44444444,A,56.0
A-E-00164,2019-11-05,81.43434343,83.0,80.80808081,80.80808081,A,112.0
A-E-00045,2019-11-05,140.5858586,158.0,114.3535354,110.1919192,A,202.0
A-G-00038,2019-11-05,0.0,25.0,0.0,0.0,A,35.0
E-A-00039,2019-11-05,0.0,9.0,8.080808081,8.080808081,A,17.0
A-D-00041,2019-11-05,0.0,31.0,0.0,0.0,A,48.0
A-A-00186,2019-11-05,,,,,A,
A-B-00022,2019-11-05,58.96875,59.0,58.015625,62.5625,A,87.0
A-G-00074,2019-11-05,44.64893617,46.0,45.42553191,45.41489362,A,63.0
A-A-00047,2019-11-05,28.58585859,30.0,0.0,0.0,A,43.0
A-A-00052,2019-11-05,0.0,553.0,0.0,0.0,A,692.0
A-E-00141,2019-11-05,46.08,48.0,47.04,46.32,A,81.0
A-C-00027,2019-11-05,190.6464646,191.0,184.53535349999999,184.53535349999999,B,240.0
A-D-00134,2019-11-05,0.0,25.0,17.56565657,17.56565657,A,38.0
A-C-00004,2019-11-05,0.0,97.0,0.0,0.0,B,128.0
A-D-00129,2019-11-05,11.40983607,30.0,11.78688525,14.57377049,A,42.0
A-G-00032,2019-11-05,0.0,24.0,0.0,0.0,A,34.0
A-A-00157,2019-11-05,0.0,28.0,0.0,0.0,A,42.0
A-A-00002,2019-11-05,0.0,22.0,0.0,0.0,A,34.0
A-B-00037,2019-11-05,0.0,41.0,0.0,0.0,A,61.0
A-B-00029,2019-11-05,0.0,51.0,0.0,0.0,A,73.0
A-E-00011,2019-11-05,0.0,51.0,0.0,0.0,C,57.0
A-H-00022,2019-11-05,0.0,27.0,0.0,0.0,A,42.0
A-H-00015,2019-11-05,91.69696970000001,95.0,89.90909091,88.26262626,A,132.0
A-H-00008,2019-11-05,60.98989899,67.0,64.22222222,72.15151515,A,103.0
A-E-00153,2019-11-05,0.0,45.0,0.0,0.0,A,66.0
A-E-00154,2019-11-05,0.0,72.0,0.0,0.0,C,113.0
A-E-00131,2019-11-05,0.0,80.0,0.0,0.0,C,120.0
A-E-00128,2019-11-05,15.15151515,16.0,15.82828283,15.15151515,C,31.0
A-D-00009,2019-11-05,0.0,40.0,0.0,0.0,A,67.0
A-A-00172,2019-11-05,0.0,48.0,0.0,0.0,A,68.0
A-E-00087,2019-11-05,0.0,75.0,71.42424242,71.42424242,C,111.0
A-H-00026,2019-11-05,72.31182796,78.0,66.90322581,73.79569892,C,115.0
A-E-00029,2019-11-05,54.62105263,60.0,42.49473684,38.48421053,A,74.0
A-D-01242,2019-11-05,0.0,30.0,0.0,0.0,A,44.0
