,PrevAVGCost,PrevAssignedCost,AVGCost,LatestDateCost,GenPrice,A,B,C,D,E,F,G,Category A,Category E,Subcategory A,Subcategory B,Subcategory C,Subcategory D,Subcategory E,Subcategory F,Subcategory G,Subcategory H,Subcategory I,Subcategory J,Subcategory K,Year2019,Year2020
23407,30.875,35.0,32.98958333,27.05208333,49.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
23408,7.212121212,15.0,7.606060606000002,7.141414141,26.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
23409,48.87878788,70.0,30.70707071,30.0,89.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
23410,24.58585859,35.0,24.36363636,24.2020202,50.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
23411,29.67676768,35.0,24.44444444,21.15151515,45.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
23412,20.19191919,24.0,21.42424242,21.91919192,40.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
23413,66.06060606,100.0,59.01010101,91.0,116.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
23414,39.44444444,52.0,40.33333333,39.47474747,79.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
23415,49.34343434,64.0,46.24242424,45.41414141,93.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
23416,81.72727273,91.0,80.80808081,80.80808081,123.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
23417,14.31313131,15.0,14.46464646,14.85858586,24.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
23418,26.98989899,29.0,26.51515152,28.28282828,44.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
23419,20.98989899,21.0,19.92929293,17.05050505,33.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
23420,10.1010101,10.0,7.575757576,10.1010101,15.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
23421,18.15625,18.0,0.0,0.0,34.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
23422,18.32291667,19.0,18.76041667,18.67708333,36.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
23423,0.0,18.0,0.0,0.0,33.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
23424,22.303030300000003,23.0,21.26262626,23.14141414,36.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
23425,25.97752809,27.0,26.98876404,25.84269663,43.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
23426,0.0,7.5,0.0,0.0,13.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
23427,55.74747475,69.0,50.80808081,52.97979798,89.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
23428,59.6969697,62.0,62.81818182,69.32323232,91.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
23429,33.21212121,48.0,45.71717172,39.88888889,142.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
23430,0.0,60.0,27.27272727,27.27272727,83.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
23431,3.3636363639999995,3.5,0.0,0.0,6.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
23432,8.063829787000001,9.0,8.191489362,8.095744681000001,16.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
23433,12.23404255,13.0,12.23404255,12.23404255,21.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
23434,12.23404255,12.0,12.23404255,12.23404255,20.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
23435,5.263157895,6.0,5.263157895,5.263157895,12.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
23436,11.51578947,13.0,16.02105263,17.10526316,27.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
23437,11.81318681,12.0,12.48351648,12.48351648,20.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
23438,0.0,250.0,0.0,0.0,312.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
23439,0.0,105.0,0.0,0.0,146.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
23440,91.01694915,101.0,98.83050847,95.13559322,144.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
23441,54.24242424,60.0,58.8989899,56.6969697,89.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
23443,0.0,93.0,0.0,0.0,153.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
23444,0.0,158.0,0.0,0.0,202.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
23445,0.0,25.0,0.0,0.0,35.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
23446,8.080808081,9.0,8.080808081,8.080808081,17.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
23447,0.0,55.0,40.94949495,40.94949495,79.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
23448,432.3434343,432.0,414.5959596,415.7474747,533.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
23449,83.90625,94.0,91.109375,87.703125,134.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
23450,62.28723404,62.0,47.77659574,47.77659574,75.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
23451,30.44444444,37.0,37.79797979999999,39.41414141,53.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
23452,475.959596,500.0,0.0,0.0,595.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
23453,45.53947368,50.0,32.75,45.63157895,84.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
23454,186.3838384,193.0,189.5050505,185.7272727,248.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
23455,24.09090909,25.0,0.0,0.0,38.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
23456,0.0,99.0,0.0,0.0,128.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
23457,13.42622951,30.0,14.03278689,14.655737699999998,42.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
23458,0.0,24.0,0.0,0.0,34.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
23459,0.0,28.0,15.29292929,15.29292929,33.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
23460,0.0,25.0,0.0,0.0,37.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
23461,0.0,66.0,0.0,0.0,100.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
23462,0.0,76.0,0.0,0.0,113.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
23463,0.0,72.0,0.0,0.0,109.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
23464,0.0,66.0,0.0,0.0,95.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
23465,129.0606061,137.0,138.83838380000003,141.4141414,190.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
23466,76.26262626,82.0,75.56565657,70.01010101,116.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
23467,0.0,45.0,0.0,0.0,66.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
23468,0.0,76.0,0.0,0.0,119.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
23469,0.0,80.0,0.0,0.0,120.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
23470,15.98989899,16.0,15.15151515,15.15151515,31.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
23471,0.0,47.5,0.0,0.0,74.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
23472,30.15151515,30.0,39.88888889,38.84848485,61.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
23473,0.0,97.0,0.0,0.0,133.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
23474,0.0,83.0,0.0,0.0,122.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
23475,81.01075269,91.0,91.51612903,87.97849462,135.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
23476,55.26315789,63.0,42.38947368,52.63157895,89.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
23477,0.0,30.0,0.0,0.0,44.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
23478,60.53846154,68.0,86.31868132,86.29670329999998,130.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
23479,0.0,52.0,0.0,0.0,73.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
23480,0.0,70.0,55.1010101,55.1010101,92.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
23481,0.0,40.0,0.0,0.0,58.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
23482,45.45454545,58.0,49.8989899,45.45454545,81.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
23483,0.0,21.0,0.0,0.0,34.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
23484,0.0,85.33333333,0.0,0.0,114.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
23485,0.0,26.0,31.56565657,31.56565657,39.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
23486,47.4040404,51.0,75.01010101,49.51515152,101.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
23487,550.959596,551.0,439.64646460000006,561.1717172,675.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
23488,0.0,82.5,0.0,0.0,128.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
23489,0.0,850.0,0.0,0.0,1208.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
23490,168.8787879,170.0,167.16161619999997,157.5353535,224.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
23491,48.24468085,66.0,53.48936170000001,53.40425532,79.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
23492,61.28378378,82.5,67.94594595,67.83783784,103.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
23493,0.0,60.0,0.0,0.0,103.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
23494,97.39393939,95.0,98.80808081,94.6969697,131.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
23495,0.0,70.0,0.0,0.0,97.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
23496,0.0,30.0,0.0,0.0,46.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
23497,63.71717172,66.0,64.47474747,65.87878788,93.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
23498,0.0,29.0,0.0,0.0,45.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
23499,69.32323232,78.0,0.0,0.0,111.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
23500,36.17204301,49.0,30.55913978,16.83870968,49.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
23501,0.0,7.25,0.0,0.0,20.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
23502,34.38383838,43.0,39.83838384,38.48484848,62.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
23503,0.0,46.0,0.0,0.0,67.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
23504,0.0,93.0,0.0,0.0,126.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
23505,119.4040404,122.0,138.30303030000002,130.6161616,185.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
23506,38.20202020000001,60.0,90.90909091,90.90909091,100.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
23507,0.0,171.0,0.0,0.0,250.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
23508,0.0,30.0,0.0,0.0,39.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
23509,0.0,42.0,0.0,0.0,57.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
23510,54.57731959,59.0,0.0,0.0,82.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
23511,32.34020619,44.0,34.88659794,33.72164948,53.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
23512,34.87628866,38.0,34.98969072,35.94845361,53.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
23513,0.0,30.0,0.0,0.0,44.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
23514,270.0,340.0,261.7010309,0.0,342.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
23515,0.0,40.0,0.0,0.0,60.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
23516,39.64948454,41.0,0.0,0.0,61.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
23517,0.0,104.0,58.90721649,58.90721649,140.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
23518,0.0,1.75,0.0,0.0,2.75,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
23519,0.0,64.0,63.81443299,59.8556701,98.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
23520,12.59793814,14.0,13.06185567,13.17525773,26.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
23521,0.0,22.0,20.51546392,20.51546392,35.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
23522,19.41237113,22.0,0.0,0.0,35.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
23523,154.6391753,155.0,165.06185569999997,168.3195876,202.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
23524,12.37113402,14.0,14.11340206,17.5257732,26.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
23525,0.0,48.0,0.0,0.0,65.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
23526,0.0,206.0,52.86597938,52.86597938,250.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
23527,90.96907216,92.0,92.4742268,92.78350515,125.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
23528,19.12162162,25.0,19.86486486,21.24324324,41.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
23529,105.4020619,120.0,102.742268,109.0412371,155.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
23530,0.0,70.0,0.0,0.0,98.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
23531,0.0,15.0,12.88659794,12.88659794,26.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
23532,36.33333333,36.0,0.0,0.0,49.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
23533,0.0,35.0,0.0,0.0,48.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
23534,0.0,54.0,0.0,0.0,72.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
23535,0.0,92.0,0.0,0.0,125.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
23536,0.0,105.0,0.0,0.0,138.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
23537,70.75257732,78.0,0.0,0.0,111.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
23538,0.0,130.0,123.7113402,123.7113402,169.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
23539,45.6969697,51.0,49.96969697,50.50505051,84.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
23540,45.6969697,51.0,49.96969697,50.50505051,84.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
23541,0.0,19.5,0.0,0.0,30.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
23542,196.1313131,202.0,200.3131313,194.2525253,254.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
23543,0.0,15.0,0.0,0.0,33.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
23544,0.0,15.0,0.0,0.0,33.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
23545,0.0,13.33333333,0.0,0.0,33.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
23546,0.0,16.0,0.0,0.0,35.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
23547,8.080808081,12.0,9.090909091,8.080808081,18.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
23548,0.0,75.0,0.0,0.0,111.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
23549,12.01010101,16.0,10.44444444,10.1010101,25.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
23550,0.0,115.0,0.0,0.0,169.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
23551,0.0,108.0,0.0,0.0,161.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
23552,0.0,890.0,0.0,0.0,1123.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
23553,0.0,20.0,0.0,0.0,35.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
23554,0.0,35.0,32.55208333,32.55208333,55.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
23555,83.92708333,113.0,81.23958333,76.05208333,156.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
23557,0.0,28.0,0.0,0.0,43.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
23558,0.0,26.0,20.59375,20.59375,43.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
23559,0.0,45.0,0.0,0.0,63.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
23560,27.24242424,30.0,25.41414141,26.26262626,41.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
23561,0.0,60.0,0.0,0.0,82.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
23562,0.0,0.0,79.16161616,79.16161616,116.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
23563,0.0,75.0,0.0,0.0,102.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
23564,0.0,22.0,20.2020202,20.2020202,37.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
23565,0.0,65.0,0.0,0.0,87.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
23566,0.0,96.0,0.0,0.0,133.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
23567,0.0,22.0,25.25252525,25.25252525,39.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
23568,28.77777778,38.0,27.97979798,26.56565657,54.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
23569,34.32291667,34.0,33.375,0.0,50.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
23570,15.15151515,17.0,16.96969697,18.18181818,27.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
23571,0.0,53.0,0.0,0.0,73.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
23572,0.0,64.0,0.0,0.0,86.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
23573,0.0,30.0,0.0,0.0,45.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
23574,29.91919192,33.0,30.28282828,30.45454545,48.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
23575,17.30208333,21.0,15.47916667,15.47916667,30.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
23576,5.4660894660000015,6.0,6.023809524,5.772005772000001,11.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
23577,196.969697,198.0,0.0,0.0,257.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
23578,20.56565657,21.0,20.72727273,20.2020202,32.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
23579,0.0,65.0,0.0,0.0,97.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
23580,0.0,15.0,0.0,0.0,25.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
23581,0.0,126.5,0.0,0.0,136.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
23582,0.0,17.0,0.0,0.0,26.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
23583,0.0,230.0,0.0,0.0,243.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
23584,0.0,200.0,0.0,0.0,259.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
23585,299.979798,300.0,305.0909091,0.0,442.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
23586,0.0,80.0,0.0,0.0,112.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
23587,0.0,275.0,0.0,0.0,362.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
23588,555.5555555999998,380.0,0.0,0.0,503.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
23589,0.0,174.0,0.0,0.0,228.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
23590,0.0,34.0,0.0,0.0,50.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
23591,0.0,378.0,0.0,0.0,490.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
23592,0.0,80.0,0.0,0.0,107.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
23593,50.62626263,98.0,64.70707071,52.78787879,125.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
23594,0.0,125.0,101.010101,101.010101,162.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
23595,0.0,70.0,0.0,0.0,102.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
23596,85.85858586,91.0,55.55555556,55.55555556,118.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
23597,0.0,55.0,0.0,0.0,76.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
23598,0.0,180.0,0.0,0.0,233.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
23599,0.0,66.0,0.0,0.0,88.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
23600,0.0,13.0,0.0,0.0,20.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
23601,0.0,93.0,0.0,0.0,120.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
23602,0.0,285.0,163.3535354,0.0,259.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
23603,0.0,189.0,0.0,0.0,250.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
23604,0.0,252.0,0.0,0.0,337.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
23605,0.0,85.0,0.0,0.0,117.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
